engine_id,failed,failure_cycle,op_setting_1_avg_30,op_setting_1_avg_60,op_setting_1_avg_90,op_setting_1_min,op_setting_1_max,op_setting_1_var,op_setting_2_avg_30,op_setting_2_avg_60,op_setting_2_avg_90,op_setting_2_min,op_setting_2_max,op_setting_2_var,op_setting_3_avg_30,op_setting_3_avg_60,op_setting_3_avg_90,op_setting_3_min,op_setting_3_max,op_setting_3_var,sensor_1_avg_30,sensor_1_avg_60,sensor_1_avg_90,sensor_1_min,sensor_1_max,sensor_1_var,sensor_2_avg_30,sensor_2_avg_60,sensor_2_avg_90,sensor_2_min,sensor_2_max,sensor_2_var,sensor_3_avg_30,sensor_3_avg_60,sensor_3_avg_90,sensor_3_min,sensor_3_max,sensor_3_var,sensor_4_avg_30,sensor_4_avg_60,sensor_4_avg_90,sensor_4_min                ,sensor_4_max,sensor_4_var,sensor_5_avg_30,sensor_5_avg_60,sensor_5_avg_90,sensor_5_min,sensor_5_max,sensor_5_var,sensor_6_avg_30,sensor_6_avg_60,sensor_6_avg_90,sensor_6_min,sensor_6_max,sensor_6_var,sensor_7_avg_30,sensor_7_avg_60,sensor_7_avg_90,sensor_7_min,sensor_7_max,sensor_7_var,sensor_8_avg_30,sensor_8_avg_60,sensor_8_avg_90,sensor_8_min,sensor_8_max,sensor_8_var,sensor_9_avg_30,sensor_9_avg_60,sensor_9_avg_90,sensor_9_min,sensor_9_max,sensor_9_var,sensor_10_avg_30,sensor_10_avg_60,sensor_10_avg_90,sensor_10_min,sensor_10_max,sensor_10_var,sensor_11_avg_30,sensor_11_avg_60,sensor_11_avg_90,sensor_11_min,sensor_11_max,sensor_11_var,sensor_12_avg_30,sensor_12_avg_60,sensor_12_avg_90,sensor_12_min,sensor_12_max,sensor_12_var,sensor_13_avg_30,sensor_13_avg_60,sensor_13_avg_90,sensor_13_min,sensor_13_max,sensor_13_var,sensor_14_avg_30,sensor_14_avg_60,sensor_14_avg_90,sensor_14_min,sensor_14_max,sensor_14_var,sensor_15_avg_30,sensor_15_avg_60,sensor_15_avg_90,sensor_15_min,sensor_15_max,sensor_15_var,sensor_16_avg_30,sensor_16_avg_60,sensor_16_avg_90,sensor_16_min,sensor_16_max,sensor_16_var,sensor_17_avg_30,sensor_17_avg_60,sensor_17_avg_90,sensor_17_min,sensor_17_max,sensor_17_var,sensor_18_avg_30,sensor_18_avg_60,sensor_18_avg_90,sensor_18_min,sensor_18_max,sensor_18_var,sensor_19_avg_30,sensor_19_avg_60,sensor_19_avg_90,sensor_19_min,sensor_19_max,sensor_19_var,sensor_20_avg_30,sensor_20_avg_60,sensor_20_avg_90,sensor_20_min,sensor_20_max,sensor_20_var,sensor_21_avg_30,sensor_21_avg_60,sensor_21_avg_90,sensor_21_min,sensor_21_max,sensor_21_var,failure_type
18,1,209,25.43606,24.60278667,25.51384,0.0003,42.0078,212.0697819,0.595413333,0.564681667,0.589374444,0.0,0.842,0.090700084,92.0,92.0,94.22222222,60,100,186.5292602,469.8193333,470.6996667,469.982,445.0,518.67,653.262053,574.532,575.4796667,576.4031111,536.0,643.68,1282.952219,1409.840333,1411.674,1414.728778,1255.54,1601.23,10192.44633,1200.497333,1203.032333,1202.832889,1038.32,1424.86,13053.15229,7.593,7.788166667,7.651,3.91,14.62,12.23254506,10.88633333,11.182,11.04788889,5.71,21.61,27.49677036,261.2693333,269.7153333,268.6018889,137.14,554.96,19737.75184,2204.017333,2206.106333,2223.23,1915.04,2388.26,19231.95474,8459.792333,8474.8505,8493.821444,8000.63,9069.95,103326.2069,1.079333333,1.09,1.089444444,0.94,1.3,0.015624913,42.857,42.86033333,43.03155556,36.47,48.03,9.412163931,245.8776667,253.8235,252.8525556,129.83,522.37,17548.74869,2316.0,2316.043167,2336.051,2027.94,2388.35,15096.55897,8039.939,8047.7225,8059.161111,7863.28,8147.97,6452.687728,9.511356667,9.455283333,9.368152222,8.3967,11.0327,0.517764645,0.024,0.023833333,0.023444444,0.02,0.03,2.22e-05,345.5333333,346.1166667,346.9777778,306,395,694.8220924,2204.066667,2206.116667,2223.244444,1915,2388,19256.38278,96.986,96.986,97.82322222,84.93,100,26.47606812,19.277,19.85566667,19.75322222,10.38,39.12,90.58563504,11.56435,11.918955,11.86078222,6.2209,23.4728,32.7283159,Failure_2
19,1,163,26.10273667,23.95293667,23.94750667,0.0002,42.0079,216.6059544,0.61876,0.568848333,0.565422222,0.0,0.842,0.093001185,92.0,92.66666667,93.77777778,60,100,195.1071726,468.9033333,472.7525,472.6584444,445.0,518.67,668.7217144,573.3553333,578.5245,579.202,536.34,643.79,1322.640933,1406.953,1418.603833,1420.161667,1256.59,1603.9,10607.03945,1192.642333,1205.487333,1206.995222,1039.25,1433.69,13344.88268,7.417333333,7.988333333,7.972222222,3.91,14.62,12.61555175,10.62366667,11.4945,11.50655556,5.71,21.61,28.39893228,254.2473333,278.2458333,280.1261111,137.98,554.73,20465.9306,2203.046667,2217.521667,2226.565111,1915.53,2388.11,20046.49569,8550.088667,8571.030667,8568.906667,8012.26,9215.66,107486.5044,1.074,1.092833333,1.099111111,0.94,1.3,0.015977013,42.61766667,42.85166667,42.957,36.49,48.06,9.759946399,239.4576667,261.9685,263.761,130.14,522.6,18183.47856,2317.246333,2322.8825,2332.688222,2028.4,2390.48,15750.18053,8134.408333,8118.276667,8111.410333,7877.76,8268.5,7438.899281,9.499356667,9.398371667,9.332436667,8.3593,11.0417,0.550888895,0.022666667,0.023166667,0.023333333,0.02,0.03,2.16e-05,344.9,347.8,348.4111111,305,396,724.1043702,2201.933333,2216.75,2225.988889,1915,2388,20145.17314,96.986,97.23716667,97.65577778,84.93,100,27.69362183,18.81533333,20.4695,20.61433333,10.39,39.07,94.35717498,11.30462,12.28952333,12.36535444,6.1835,23.5196,33.9808265,Failure_2
20,1,154,24.56910667,24.71917833,24.94687444,0.0001,42.0079,232.1247826,0.617366667,0.594616667,0.590471111,0.0,0.8419,0.100335273,97.33333333,96.0,95.55555556,60,100,141.5839063,473.7503333,471.8445,471.5488889,445.0,518.67,718.6558791,584.166,580.4458333,579.5563333,536.31,643.64,1322.439922,1440.269667,1428.684833,1425.104444,1254.86,1604.31,10218.20143,1224.417667,1214.801833,1211.137333,1044.88,1434.86,13269.45816,8.025333333,7.890333333,7.823,3.91,14.62,13.61414076,11.68633333,11.45283333,11.34133333,5.71,21.61,30.38868042,286.3696667,280.1558333,277.2094444,137.59,554.03,21433.63247,2258.788667,2242.855667,2238.350667,1915.21,2388.3,15748.92668,8557.669667,8530.000833,8523.327556,8003.45,9064.74,99857.86966,1.09,1.094166667,1.094222222,0.94,1.3,0.015663394,43.83933333,43.462,43.33077778,36.54,48.21,8.642586983,269.8193333,263.8626667,261.0111111,129.78,521.61,19034.26449,2364.064667,2352.066,2348.060222,2028.11,2388.39,11459.9417,8065.307333,8064.755667,8064.998778,7866.89,8143.49,5049.300732,9.299966667,9.312676667,9.317954444,8.4139,10.9756,0.427651933,0.025,0.024333333,0.023888889,0.02,0.03,2.36e-05,353.1666667,350.4666667,349.6666667,307,396,692.1487565,2258.8,2242.866667,2238.366667,1915,2388,15756.7361,98.99533333,98.493,98.32555556,84.93,100,20.0964993,20.894,20.49783333,20.308,10.35,39.0,98.36924064,12.55725667,12.32865333,12.20933667,6.1932,23.3675,35.44796941,Failure_2
21,1,189,24.7695,24.136365,23.46944222,0.0,42.0074,210.8113286,0.5925,0.593101667,0.571353333,0.0,0.8419,0.094578793,94.66666667,92.66666667,91.55555556,60,100,263.4245187,472.7166667,473.2096667,474.2258889,445.0,518.67,702.303566,580.5586667,579.15,579.288,536.11,644.08,1507.110908,1428.608667,1419.693167,1416.746556,1249.24,1602.6,12664.85147,1213.721,1203.690833,1201.771,1034.59,1422.6,15374.6914,7.883,7.978333333,8.157888889,3.91,14.62,13.12694954,11.4,11.47016667,11.70388889,5.71,21.61,30.01226733,277.2006667,276.5196667,281.8041111,138.09,555.13,22161.27923,2234.02,2218.217333,2211.099444,1915.41,2388.17,26635.02858,8560.095333,8531.182667,8523.210556,8007.78,9096.24,129011.9098,1.089,1.082166667,1.084222222,0.94,1.3,0.016924975,43.35733333,42.90116667,42.71933333,36.42,47.91,12.59393349,260.9593333,260.3485,265.2814444,129.62,522.9,19707.63551,2340.488,2322.4055,2312.348889,2028.28,2388.85,21305.51897,8093.576667,8075.017333,8067.406889,7876.21,8174.82,9126.127187,9.381736667,9.448578333,9.462236667,8.3642,11.0356,0.697568593,0.024333333,0.023666667,0.023444444,0.02,0.03,2.16e-05,350.4,347.85,347.3,305,395,870.8500507,2233.633333,2217.9,2210.822222,1915,2388,26700.60239,97.99066667,97.23716667,96.81855556,84.93,100,37.39062437,20.32,20.37633333,20.76366667,10.38,39.25,100.5252707,12.18119,12.22703667,12.45892667,6.2239,23.4945,36.27464032,Failure_2
22,1,192,24.06896667,22.40199167,22.04684444,0.0002,42.0078,214.9175056,0.57101,0.54236,0.546174444,0.0,0.8419,0.093491075,93.33333333,94.0,95.11111111,60,100,194.3717277,471.73,475.086,476.4743333,445.0,518.67,688.9080327,578.1593333,582.7551667,585.3257778,536.13,644.15,1366.694326,1420.276,1430.449333,1436.453,1251.87,1603.82,10833.4113,1211.787333,1221.186333,1225.258778,1039.22,1429.24,13821.07303,8.01,8.361,8.477555556,3.91,14.62,12.84475235,11.55,12.08733333,12.29077778,5.71,21.61,28.94677198,279.898,294.8183333,301.1177778,137.39,554.79,20802.84967,2219.881,2233.710333,2246.504667,1915.19,2388.28,20314.80815,8498.384,8539.432667,8563.106444,7999.31,9063.13,108695.5136,1.091,1.106833333,1.110444444,0.94,1.3,0.01563978,43.18666667,43.39133333,43.53911111,36.51,48.22,10.09608161,263.4743333,277.5161667,283.5144444,129.57,522.46,18489.65045,2328.060667,2334.074667,2344.070222,2028.06,2388.39,15732.65518,8052.423667,8059.133667,8063.840667,7868.04,8136.8,6486.268565,9.41881,9.333661667,9.273715556,8.3875,10.9916,0.529474735,0.023666667,0.024,0.023777778,0.02,0.03,2.12e-05,348.3333333,351.2166667,352.7888889,305,397,752.7072153,2219.866667,2233.7,2246.511111,1915,2388,20333.15958,97.48833333,97.7395,98.15811111,84.93,100,27.58923237,20.557,21.60516667,22.04944444,10.42,39.31,95.31375059,12.31717667,12.94810833,13.21595778,6.1837,23.5034,34.3143381,Failure_2
23,1,211,18.33673,21.503035,22.09181,0.0002,42.0074,211.2221579,0.447203333,0.540776667,0.550116667,0.0,0.842,0.097002241,92.0,93.33333333,95.11111111,60,100,206.8336719,482.937,477.9026667,477.7634444,445.0,518.67,698.7839571,590.9236667,585.5768333,586.8115556,536.02,643.37,1408.636558,1450.476,1435.1415,1439.624,1249.57,1603.59,11566.05587,1246.094,1222.34,1224.743778,1035.22,1426.94,14334.11327,9.462333333,8.666166667,8.585888889,3.91,14.62,12.87892169,13.66366667,12.51283333,12.45122222,5.71,21.61,29.22022063,334.04,304.6123333,305.1832222,137.79,555.24,21259.72841,2236.065333,2235.323667,2249.915778,1915.27,2388.12,21658.53249,8676.024,8614.510167,8620.638444,8000.71,9177.52,118342.7525,1.128666667,1.1025,1.105777778,0.94,1.3,0.016330535,43.666,43.26666667,43.45766667,36.38,48.29,10.77772613,314.6323333,286.9255,287.4707778,129.95,522.58,18914.40565,2316.821,2328.659833,2344.515333,2028.21,2389.92,16717.552,8130.309667,8110.2085,8107.482667,7871.33,8240.86,7801.488213,9.323606667,9.34919,9.268684444,8.3761,11.006,0.571809963,0.025,0.023666667,0.023444444,0.02,0.03,2.16e-05,356.6333333,352.5333333,353.5444444,305,396,785.3733694,2235.333333,2234.766667,2249.5,1915,2388,21724.95784,96.986,97.48833333,98.15811111,84.93,100,29.35808773,24.17433333,22.27716667,22.297,10.45,39.18,96.5861989,14.52753333,13.370435,13.38172667,6.1719,23.5004,34.86369152,Failure_2
24,1,191,24.86895,24.86946667,25.51381778,0.0001,42.0076,213.488645,0.571763333,0.579601667,0.60903,0.0,0.842,0.097783389,94.66666667,93.33333333,92.44444444,60,100,224.3262607,469.9386667,470.4466667,470.1367778,445.0,518.67,694.7297033,576.935,576.2205,574.9628889,536.36,643.41,1429.816331,1421.814667,1415.219833,1408.123667,1254.95,1601.36,11845.61097,1210.410667,1201.808333,1191.777,1040.0,1423.36,14747.08792,7.755333333,7.768666667,7.654444444,3.91,14.62,12.94650516,11.22233333,11.19466667,10.989,5.71,21.61,29.46789999,273.8916667,271.353,264.328,137.89,554.34,21596.30956,2227.782,2217.453667,2209.043889,1915.31,2388.17,23139.33861,8579.284333,8545.063167,8513.158222,8004.89,9169.29,119458.8674,1.100666667,1.0915,1.076,0.94,1.3,0.017072191,43.18566667,42.91183333,42.60655556,36.6,47.91,11.27385603,257.9916667,255.5803333,248.9316667,129.91,522.41,19201.14275,2340.974333,2328.722,2320.576556,2028.24,2389.93,18141.60574,8136.470667,8108.766833,8087.462111,7865.8,8230.55,8513.633624,9.329863333,9.388248333,9.457604444,8.3897,11.0017,0.620097509,0.024,0.023333333,0.022555556,0.02,0.03,2.2e-05,348.5666667,346.7833333,344.9555556,305,396,806.5933315,2226.933333,2216.833333,2208.555556,1915,2388,23204.94092,97.99066667,97.48833333,97.15344444,84.93,100,31.84099562,20.15366667,20.0285,19.58911111,10.41,39.16,98.08576139,12.07773,12.00243333,11.73746556,6.2346,23.4589,35.26930592,Failure_2
25,1,205,24.00414,24.97025333,24.22541556,0.0,42.0076,207.6179654,0.570503333,0.602113333,0.591132222,0.0,0.8419,0.08880878,89.33333333,92.0,92.44444444,60,100,206.3701578,469.8216667,471.174,472.5566667,445.0,518.67,652.3960881,572.354,576.2078333,578.1928889,536.23,643.65,1310.095725,1401.021333,1411.2255,1416.108556,1255.76,1604.96,10630.20102,1193.731333,1198.718,1203.062444,1045.75,1427.67,13347.49151,7.817,7.795333333,7.947777778,3.91,14.62,12.13886821,11.13266667,11.18166667,11.41911111,5.71,21.61,27.36012843,264.617,268.2986667,275.0342222,137.22,554.18,19718.14017,2181.558667,2207.304,2214.438667,1915.12,2388.24,20905.07129,8439.502,8475.852,8492.213889,7999.21,9068.17,106132.6188,1.078333333,1.074833333,1.082,0.94,1.3,0.015515677,42.45766667,42.78966667,42.881,36.61,47.96,9.993796423,248.989,252.545,258.9233333,129.74,522.17,17516.02569,2292.141667,2316.0875,2320.074667,2027.96,2388.38,16704.6424,8036.727,8044.097,8046.567,7862.35,8136.27,6701.857786,9.608323333,9.511441667,9.462972222,8.3928,11.0306,0.557949762,0.023666667,0.0235,0.023555556,0.02,0.03,2.21e-05,343.4,345.9666667,347.1888889,305,396,734.3338116,2181.466667,2207.266667,2214.422222,1915,2388,20919.41808,95.98133333,96.986,97.15344444,84.93,100,29.29229628,19.651,19.82183333,20.30411111,10.4,39.05,90.59665231,11.76193333,11.87339833,12.16634111,6.2051,23.4007,32.54667074,Failure_2
26,1,187,25.16897333,22.96879333,24.02460889,0.0001,42.008,221.2673986,0.588096667,0.548736667,0.574552222,0.0,0.8419,0.095389541,98.66666667,96.66666667,92.88888889,60,100,216.6637916,471.5203333,475.052,472.4847778,445.0,518.67,709.7400138,582.516,585.1046667,578.3921111,536.21,643.51,1413.602742,1440.325,1441.278333,1417.265222,1251.56,1603.81,11465.10715,1228.974,1230.739167,1205.184667,1040.25,1428.07,14425.00024,7.744,8.340666667,8.0,3.91,14.62,13.38353646,11.328,12.1475,11.51677778,5.71,21.61,30.14008318,280.2993333,299.4526667,278.6876667,137.75,554.45,21671.6609,2264.799,2256.2045,2218.031889,1915.24,2388.28,21962.79787,8565.036333,8575.577167,8503.951889,8003.06,9070.03,114108.5064,1.110666667,1.113166667,1.089333333,0.94,1.3,0.01595328,44.02233333,43.82116667,42.93733333,36.43,48.11,10.85848611,264.1283333,282.0281667,262.3687778,129.61,522.31,19289.2769,2376.091667,2358.107333,2324.119778,2028.14,2388.39,17532.14803,8085.42,8076.723667,8055.611556,7869.65,8145.93,7195.186817,9.190886667,9.222081667,9.408507778,8.4013,11.0038,0.575340832,0.024333333,0.0245,0.023555556,0.02,0.03,2.13e-05,353.3,353.8333333,347.5777778,305,396,783.0409982,2264.8,2256.166667,2217.966667,1915,2388,21994.73458,99.49766667,98.74416667,97.32088889,84.93,100,30.75338046,20.45633333,21.82416667,20.49922222,10.36,39.11,99.16339031,12.26709333,13.09197,12.3,6.2177,23.456,35.65523924,Failure_2
1,1,259,0.000803333,0.000241667,0.000287778,-0.0072,0.0068,5.66e-06,-7e-05,-5.67e-05,-5.89e-05,-0.0005,0.0005,8.27e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,1.3e-26,643.454,643.2441667,643.0254444,641.46,644.02,0.26314242,1597.584,1596.608333,1594.584222,1577.32,1606.8,34.18246206,1425.046,1420.518833,1416.519667,1388.13,1434.33,93.05107471,14.62,14.62,14.62,14.62,14.62,1.27e-29,21.61,21.61,21.61,21.6,21.61,3.37e-06,551.9543333,552.31,552.6166667,551.25,555.48,0.833356604,2388.203,2388.1675,2388.141556,2387.95,2388.28,0.005230478,9075.331667,9074.290667,9073.732222,9055.81,9084.89,23.05827641,1.3,1.3,1.3,1.3,1.3,4.95e-32,48.01833333,47.86016667,47.76755556,47.0,48.34,0.077527967,520.2493333,520.5546667,520.86,519.44,523.02,0.570363728,2388.200667,2388.170833,2388.141333,2387.93,2388.28,0.0052173,8149.350667,8149.203667,8149.392889,8140.49,8157.42,9.572484329,8.499276667,8.478553333,8.466716667,8.3305,8.548,0.001323026,0.03,0.03,0.03,0.03,0.03,4.83e-35,395.6666667,395.0166667,394.4444444,389,398,2.712729341,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.514,38.60066667,38.66488889,38.34,39.2,0.036598489,23.12093667,23.17634,23.21116667,23.0488,23.5448,0.011906098,Failure_3
2,1,253,-0.0005,-0.0002,-0.000161111,-0.0058,0.0058,5.58e-06,5e-05,2e-05,1.22e-05,-0.0005,0.0005,7.83e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,642.955,642.7325,642.5823333,641.34,643.63,0.184978713,1597.735333,1594.079833,1591.333889,1572.01,1607.18,42.5923211,1418.159,1411.843,1407.869556,1384.36,1431.57,72.64865322,14.62,14.62,14.62,14.62,14.62,1.27e-29,21.57933333,21.578,21.57733333,21.57,21.58,2.4e-05,564.9016667,562.3063333,560.5185556,552.39,568.81,14.29394492,2388.368,2388.268333,2388.201778,2387.91,2388.53,0.018924995,9104.899,9091.887167,9082.944222,9041.13,9125.18,352.9728292,1.310333333,1.308166667,1.305444444,1.3,1.32,1.65e-05,47.912,47.71333333,47.57777778,46.84,48.24,0.084752547,532.3343333,529.8161667,528.0903333,520.88,536.21,12.83589201,2388.387,2388.276833,2388.207111,2387.89,2388.57,0.019977408,8177.329333,8167.185333,8160.737667,8126.7,8190.81,207.7601712,8.26726,8.295561667,8.31294,8.2234,8.429,0.00184398,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.1666667,394.1333333,393.5333333,388,397,2.766767049,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.46866667,39.37133333,39.30388889,38.73,39.76,0.033041314,23.70007333,23.627205,23.57951667,23.2873,23.9159,0.012458489,Failure_3
3,1,222,0.00018,8.5e-05,0.000256667,-0.0067,0.0068,5.45e-06,0.00014,0.00012,0.000105556,-0.0004,0.0006,9.11e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.485,643.1755,642.9938889,641.56,644.23,0.263935771,1597.791,1594.583,1592.364333,1572.14,1606.01,36.47864251,1423.845,1418.234,1414.317222,1390.3,1432.49,92.04772174,14.62,14.62,14.62,14.62,14.62,0.0,21.61,21.61,21.61,21.6,21.61,2.64e-06,552.1623333,552.6188333,552.919,550.95,555.45,0.775724587,2388.182333,2388.1515,2388.125556,2387.91,2388.27,0.003849075,9084.651333,9077.7495,9073.440111,9046.11,9098.2,117.4447425,1.3,1.3,1.3,1.3,1.3,4.46e-31,47.95666667,47.80733333,47.69155556,46.98,48.23,0.069808658,520.4526667,520.7791667,521.0776667,519.5,523.08,0.496867011,2388.183667,2388.146833,2388.125444,2387.96,2388.28,0.003801076,8156.475,8152.521833,8149.993444,8131.59,8164.52,50.96584689,8.495816667,8.475495,8.461267778,8.344,8.5492,0.001416927,0.03,0.03,0.03,0.03,0.03,4.84e-35,395.2666667,394.75,394.1111111,389,398,2.584974114,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.53766667,38.63916667,38.715,38.31,39.22,0.03460151,23.13407667,23.18503,23.23098889,23.0379,23.5158,0.011868438,Failure_3
4,1,272,8e-05,9.5e-05,8.56e-05,-0.0055,0.0059,4.37e-06,8e-05,1.67e-06,-1.33e-05,-0.0005,0.0005,8.2e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.592,643.426,643.3306667,642.03,644.47,0.173453569,1599.487,1597.914667,1596.719889,1579.0,1606.59,23.85310521,1426.695667,1424.574667,1421.805556,1399.25,1434.11,48.91823655,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.61,21.61,21.61,21.61,21.61,0.0,551.5216667,551.7863333,552.0514444,550.47,554.15,0.494185435,2388.275667,2388.248167,2388.226222,2388.06,2388.32,0.00326884,9048.594667,9048.643333,9049.485444,9035.38,9059.57,16.08255897,1.3,1.3,1.3,1.3,1.3,0.0,48.10133333,47.99766667,47.925,47.27,48.35,0.038818363,519.762,520.036,520.2407778,518.76,522.21,0.3538339,2388.268667,2388.246,2388.225333,2388.04,2388.34,0.003302995,8122.984667,8123.906833,8125.254667,8116.35,8137.71,14.28314886,8.515686667,8.501756667,8.491454444,8.3955,8.5699,0.000825922,0.03,0.03,0.03,0.03,0.03,0.0,395.8666667,395.15,394.9444444,391,397,1.675222488,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.49533333,38.54083333,38.59911111,38.31,39.08,0.02355663,23.09087,23.119495,23.15004667,22.8995,23.4041,0.007311629,Failure_3
5,1,213,0.0003,0.000368333,0.000207778,-0.0054,0.0051,4.77e-06,-1.33e-05,1.67e-05,-3e-05,-0.0005,0.0005,8.8e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.501,643.334,643.1775556,641.91,644.45,0.1867187,1600.011667,1597.439,1595.539,1576.05,1608.57,31.08667898,1425.998333,1421.406833,1418.159111,1397.0,1439.48,65.59773253,14.62,14.62,14.62,14.62,14.62,0.0,21.61,21.61,21.61,21.61,21.61,1.14e-28,551.882,552.2043333,552.5206667,550.83,554.34,0.501179418,2388.172,2388.162167,2388.148889,2388.03,2388.23,0.001335508,9096.483667,9084.523,9076.569222,9038.85,9119.82,305.9371436,1.3,1.3,1.3,1.3,1.3,1.98e-31,48.028,47.90116667,47.81,47.27,48.32,0.045707893,520.2466667,520.5225,520.7123333,519.66,522.21,0.287223053,2388.186667,2388.171167,2388.159,2388.01,2388.27,0.001978913,8166.372667,8156.793833,8150.900556,8122.66,8183.86,181.2602966,8.49761,8.48686,8.476836667,8.3861,8.5418,0.000954476,0.03,0.03,0.03,0.03,0.03,1.21e-35,395.5666667,395.0,394.4777778,390,398,1.808663301,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.51566667,38.58866667,38.64733333,38.23,39.1,0.025281655,23.11107,23.15746833,23.18705778,22.9625,23.43,0.0081085,Failure_3
6,1,278,0.00018,4.67e-05,-0.000236667,-0.0078,0.0052,4.91e-06,-1e-05,6e-05,6.33e-05,-0.0005,0.0005,8.6e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.5246667,643.4016667,643.2457778,641.74,644.04,0.227153765,1598.828,1597.536833,1596.172778,1579.43,1608.45,28.13114615,1426.227,1422.850833,1419.747667,1392.47,1431.74,71.29745018,14.62,14.62,14.62,14.62,14.62,0.0,21.61,21.61,21.61,21.6,21.61,3.6e-07,551.7126667,552.0363333,552.3248889,550.77,554.87,0.616375238,2388.205,2388.189167,2388.170889,2387.95,2388.28,0.00328908,9079.132333,9076.213833,9073.959111,9048.85,9089.64,53.90106942,1.3,1.3,1.3,1.3,1.3,4.95e-32,48.047,47.94083333,47.86077778,47.16,48.33,0.055150374,520.0283333,520.2633333,520.4754444,519.4,522.32,0.415471004,2388.212667,2388.186,2388.168556,2387.99,2388.27,0.003188261,8150.805333,8149.032833,8147.452,8134.08,8156.7,18.51996706,8.50959,8.497786667,8.487196667,8.386,8.5684,0.001175711,0.03,0.03,0.03,0.03,0.03,0.0,395.6,395.2833333,394.7888889,390,398,2.062969119,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.495,38.55966667,38.61388889,38.27,39.21,0.028649492,23.11315667,23.16014167,23.18288,22.9721,23.491,0.009088045,Failure_3
7,1,424,-0.00015,0.000153333,1.67e-05,-0.0056,0.0071,4.34e-06,6.67e-06,-2.33e-05,-3.33e-05,-0.0005,0.0004,8.21e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,1.3e-26,643.1013333,642.8811667,642.7814444,641.05,643.57,0.217299645,1599.230667,1596.83,1594.757,1569.97,1608.59,45.42976156,1421.168667,1415.937667,1412.362778,1382.6,1431.01,78.24152911,14.62,14.62,14.62,14.62,14.62,1.27e-29,21.56933333,21.56966667,21.56922222,21.56,21.58,1.21e-05,566.0683333,564.0081667,562.3474444,551.57,568.95,15.77835153,2388.429333,2388.343833,2388.279556,2387.85,2388.57,0.022115587,9112.496667,9101.6635,9093.707333,9032.11,9128.34,391.0743561,1.312,1.310833333,1.308555556,1.3,1.32,1.79e-05,47.99166667,47.8505,47.72077778,46.78,48.31,0.09049045,533.4036667,531.4138333,529.821,519.46,536.22,14.15746177,2388.427,2388.345,2388.279889,2387.85,2388.53,0.021680445,8182.468667,8174.0625,8167.576,8123.05,8194.63,229.5463817,8.25071,8.272106667,8.288561111,8.1994,8.4378,0.00212056,0.03,0.03,0.03,0.03,0.03,1.09e-34,395.6333333,394.8833333,394.2222222,388,398,3.013242116,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,39.48033333,39.42133333,39.36144444,38.67,39.74,0.036361563,23.69867667,23.64736667,23.60771222,23.1953,23.795,0.012543941,Failure_3
